medium_id	original	mapped	value	concentration	unit	mmol_l	optional	source
dsmz_1304_composition	Selenite-tungstate solution	ingredient:88	0.1		g/L			json
dsmz_1304_composition	Na2S2O3 5-hydrate		1.0		ml/L			json
dsmz_1304_composition	Wolin's vitamin solution	solution:242	0.4		g/L			json
dsmz_923_composition	Yeast extract	CAS-RN:8013-01-2	10.0		g/L			json
dsmz_923_composition	MgSO4 7-hydrate		0.15		g/L			json
dsmz_923_composition	about 55C otherwise hydrolysis of the agar may occur.							json
dsmz_1107_composition	Yeast extract	CAS-RN:8013-01-2	17.0		g/L			json
dsmz_383b_composition	KH2PO4	PubChem:23710200						json
dsmz_383b_composition	MgCl2 6-hydrate							json
dsmz_383b_composition	CaCl2 2-hydrate							json
dsmz_383b_composition	Selenite-tungstate solution	ingredient:88						json
dsmz_383b_composition	Sodium resazurin	CAS-RN:62758-13-8						json
dsmz_383b_composition	Na2S 9-hydrate							json
dsmz_383b_composition	Na2SeO3 5-hydrate							json
dsmz_383b_composition	Na2WO4 2-hydrate							json
dsmz_383b_composition	FeCl2 4-hydrate							json
dsmz_383b_composition	MnCl2 4-hydrate							json
dsmz_383b_composition	CoCl2 6-hydrate							json
dsmz_383b_composition	CuCl2 2-hydrate							json
dsmz_383b_composition	NiCl2 6-hydrate							json
dsmz_383b_composition	Na2MoO4 2-hydrate							json
dsmz_110a_composition	Yeast extract	CAS-RN:8013-01-2	30.0		g/L			json
dsmz_110a_composition	Sodium resazurin	CAS-RN:62758-13-8	5.0		g/L			json
dsmz_110a_composition	L-Cysteine HCl x H2O	ingredient:983	0.5		ml/L			json
ccap_NCL_MP_composition	(1) CaCl2 2-hydrate							json
ccap_NCL_MP_composition	(3) MgSO4 7-hydrate							json
ccap_NCL_MP_composition	(2) MgSO4 7-hydrate							json
ccap_NCL_MP_composition	(5) FeSO4 7-hydrate							json
dsmz_824_composition	KH2PO4	PubChem:23710200	2.72		g/L			json
dsmz_824_composition	MgSO4 7-hydrate		1.0		g/L			json
dsmz_824_composition	CaCl2 2-hydrate		0.5		g/L			json
dsmz_824_composition	Selenite-tungstate solution	ingredient:88	0.25		g/L			json
dsmz_824_composition	Yeast extract	CAS-RN:8013-01-2	1.0		ml/L			json
dsmz_824_composition	Sodium resazurin	CAS-RN:62758-13-8	1.0		ml/L			json
dsmz_824_composition	Seven vitamins solution	solution:4611	2.0		g/L			json
dsmz_824_composition	Na2S 9-hydrate		0.5		ml/L			json
dsmz_824_composition	FeCl2 4-hydrate							json
dsmz_824_composition	MnCl2 4-hydrate							json
dsmz_824_composition	CoCl2 6-hydrate							json
dsmz_824_composition	CuCl2 2-hydrate							json
dsmz_824_composition	NiCl2 6-hydrate							json
dsmz_824_composition	Na2MoO4 2-hydrate							json
dsmz_824_composition	Na2SeO3 5-hydrate							json
dsmz_824_composition	Na2WO4 2-hydrate							json
dsmz_824_composition	Thiamine-HCl 2-hydrate							json
dsmz_1203_composition	1203. FASTIDIOUS ANAEROBE AGAR		45.7		g/L			json
dsmz_1203_composition	Fastidious Anaerobe Agar		1000.0		ml/L			json
dsmz_1000_composition	CaCl2 2-hydrate		0.014		g/L			json
dsmz_1000_composition	MgSO4 7-hydrate		0.34		g/L			json
dsmz_1000_composition	MgCl2 x 6 H20	KEGG:C07755	0.418		g/L			json
dsmz_1000_composition	NiCl2 6-hydrate		0.005		g/L			json
dsmz_1000_composition	Na2SeO3 5-hydrate		0.005		mg/L			json
dsmz_1000_composition	Na2S2O3 5-hydrate							json
dsmz_1000_composition	NaNO3	CAS-RN:7631-99-4						json
dsmz_1000_composition	MnSO4 2-hydrate							json
dsmz_1000_composition	CoSO4 7-hydrate							json
dsmz_1000_composition	ZnSO4 7-hydrate							json
dsmz_1000_composition	CuSO4 5-hydrate							json
dsmz_1000_composition	Na2MoO4 2-hydrate							json
dsmz_1605_composition	MgSO4 7-hydrate		0.84		g/L			json
dsmz_1605_composition	Yeast Extract	CAS-RN:8013-01-2	0.023		ml/L			json
dsmz_1605_composition	NH4 (III)citrate	CAS-RN:3458-72-8	1000.0		g/L			json
dsmz_1605_composition	NaNO3	CAS-RN:7631-99-4						json
dsmz_1605_composition	CaCl2 2-hydrate							json
dsmz_1605_composition	CuSO4 4-hydrate							json
dsmz_1605_composition	MnCl2 4-hydrate							json
dsmz_1605_composition	Na2MoO4 2-hydrate							json
dsmz_1605_composition	Thiamine-HCl 2-hydrate							json
dsmz_1438_composition	Peptone	CAS-RN:73049-73-7	0.25		g/L			json
dsmz_1438_composition	Yeast extract	CAS-RN:8013-01-2	0.25		g/L			json
dsmz_1438_composition	CaCl2 2-hydrate		0.1		g/L			json
dsmz_1438_composition	MgCl 6-hydrate		0.1		g/L			json
dsmz_1438_composition	0.1M Tris/HCl at pH 7.5		20.0		ml/L			json
dsmz_1438_composition	For agar plates increase the pH of the Tris/HCl buffer to 8.5.							json
dsmz_1438_composition	Na2HPO4 2-hydrate							json
dsmz_1438_composition	Thiamine-HCl 2-hydrate							json
dsmz_1406_composition	KH2PO4	PubChem:23710200	0.05		g/L			json
dsmz_1406_composition	MgSO4 7-hydrate		0.15		g/L			json
dsmz_1406_composition	Na2SeO4	CAS-RN:10102-23-5	4.0		g/L			json
dsmz_1406_composition	Yeast extract	CAS-RN:8013-01-2	36.0		g/L			json
dsmz_1406_composition	Cysteine HCl	PubChem:5862	6.0		g/L			json
dsmz_1406_composition	Thiamine-HCl 2-hydrate							json
dsmz_1406_composition	FeSO4 7-hydrate							json
dsmz_1406_composition	MnCl2 4-hydrate							json
dsmz_1406_composition	CoCl2 6-hydrate							json
dsmz_1406_composition	CuCl2 2-hydrate							json
dsmz_1406_composition	NiCl2 6-hydrate							json
dsmz_1406_composition	Na2MoO4 2-hydrate							json
dsmz_38_composition	Tryptone	CAS-RN:84843-69-6	20.0		g/L			json
dsmz_38_composition	Yeast extract	CAS-RN:8013-01-2	10.0		g/L			json
dsmz_38_composition	KH2PO4	PubChem:23710200	0.68		g/L			json
dsmz_38_composition	Sodium resazurin	CAS-RN:62758-13-8	0.5		ml/L			json
dsmz_38_composition	Na2S 9-hydrate		0.15		g/L			json
dsmz_634b_composition	Sodium resazurin	CAS-RN:62758-13-8	38.0		g/L			json
dsmz_226_composition	Yeast extract	CAS-RN:8013-01-2	2.0		g/L			json
dsmz_226_composition	MgSO4 7-hydrate		1.0		g/L			json
dsmz_226_composition	FeCl3 6-hydrate		2.0		g/L			json
dsmz_829c_composition	KH2PO4	PubChem:23710200	1.0		g/L			json
dsmz_829c_composition	Modified Wolin's mineral solution	solution:241	0.35		g/L			json
dsmz_829c_composition	Sodium resazurin	CAS-RN:62758-13-8	1.95		g/L			json
dsmz_829c_composition	Na2S 9-hydrate		0.5		ml/L			json
dsmz_423_composition	Peptone	CAS-RN:73049-73-7	10.0		g/L			json
dsmz_423_composition	Yeast extract	CAS-RN:8013-01-2	5.0		g/L			json
dsmz_620_composition	KH2PO4	PubChem:23710200	1.5		g/L			json
dsmz_620_composition	MgSO4 7-hydrate		2.0		g/L			json
dsmz_620_composition	FeSO4 7-hydrate		0.025		g/L			json
dsmz_719_composition	KH2PO4	PubChem:23710200	0.5		g/L			json
dsmz_719_composition	MgSO4 7-hydrate		0.4		g/L			json
dsmz_719_composition	CaCl2 2-hydrate		0.05		g/L			json
dsmz_719_composition	FeSO4 7-hydrate solution		2.0		ml/L			json
dsmz_719_composition	Yeast extract	CAS-RN:8013-01-2	1.0		ml/L			json
dsmz_719_composition	Sodium resazurin	CAS-RN:62758-13-8	1.0		g/L			json
dsmz_719_composition	L-Cysteine HCl x H2O	ingredient:983	0.5		ml/L			json
dsmz_719_composition	Na2S 9-hydrate		4.0		g/L			json
dsmz_719_composition	FeCl2 4-hydrate							json
dsmz_719_composition	MnCl2 4-hydrate							json
dsmz_719_composition	CoCl2 6-hydrate							json
dsmz_719_composition	CuCl2 2-hydrate							json
dsmz_719_composition	NiCl2 6-hydrate							json
dsmz_719_composition	Na2MoO4 2-hydrate							json
dsmz_719_composition	FeSO4 7-hydrate solution (0.1% w/v)							json
dsmz_719_composition	FeSO4 7-hydrate							json
dsmz_524_composition	MgCl2 6-hydrate		37.8		g/L			json
dsmz_524_composition	CaCl2 2-hydrate		7.14		g/L			json
dsmz_524_composition	SrCl2 6-hydrate		0.17		g/L			json
dsmz_524_composition	Na2HPO4 2-hydrate		0.03		g/L			json
dsmz_524_composition	Sodium resazurin	CAS-RN:62758-13-8	12.0		mg/L			json
dsmz_524_composition	Yeast extract	CAS-RN:8013-01-2	0.5		ml/L			json
dsmz_524_composition	Na2S 9-hydrate		1.0		g/L			json
dsmz_727_composition	KH2PO4	PubChem:23710200	0.4		g/L			json
dsmz_727_composition	CaCl2 2-hydrate		0.1		g/L			json
dsmz_727_composition	MgCl2 6-hydrate		0.1		g/L			json
dsmz_727_composition	Trace element solution	solution:6187	1.0		ml/L			json
dsmz_727_composition	Selenite-tungstate solution	ingredient:88	1.0		ml/L			json
dsmz_727_composition	Yeast extract	CAS-RN:8013-01-2	10.0		g/L			json
dsmz_727_composition	Peptone	CAS-RN:73049-73-7	10.0		g/L			json
dsmz_727_composition	Na2S 9-hydrate		0.5		mg/L			json
dsmz_727_composition	FeCl2 4-hydrate							json
dsmz_727_composition	MnCl2 4-hydrate							json
dsmz_727_composition	CoCl2 6-hydrate							json
dsmz_727_composition	CuCl2 2-hydrate							json
dsmz_727_composition	NiCl2 6-hydrate							json
dsmz_727_composition	Na2MoO4 2-hydrate							json
dsmz_727_composition	Na2SeO3 5-hydrate							json
dsmz_727_composition	Na2WO4 2-hydrate							json
dsmz_122_composition	MgCl2 6-hydrate		1.3		g/L			json
dsmz_122_composition	KH2PO4	PubChem:23710200	2.6		g/L			json
dsmz_122_composition	CaCl2 2-hydrate		5.5		g/L			json
dsmz_122_composition	FeSO4 7-hydrate		0.13		g/L			json
dsmz_122_composition	Yeast extract	CAS-RN:8013-01-2	6.0		g/L			json
dsmz_122_composition	Sodium resazurin	CAS-RN:62758-13-8	1.1		ml/L			json
dsmz_321_composition	K2HPO4 3-hydrate		0.4		g/L			json
dsmz_321_composition	MgCl2 6-hydrate		0.4		g/L			json
dsmz_321_composition	Minerals solution	solution:587	50.0		ml/L			json
dsmz_321_composition	Trypticase peptone		1.0		g/L			json
dsmz_321_composition	Yeast extract	CAS-RN:8013-01-2	1.0		g/L			json
dsmz_321_composition	Modified Wolin's mineral solution	solution:241	1.0		g/L			json
dsmz_321_composition	Sodium resazurin	CAS-RN:62758-13-8	10.0		ml/L			json
dsmz_321_composition	L-Cysteine HCl x H2O	ingredient:983	5.0		ml/L			json
dsmz_321_composition	Na2S 9-hydrate		0.5		ml/L			json
dsmz_63_composition	CaCl2 2-hydrate							json
dsmz_63_composition	MgSO4 7-hydrate							json
dsmz_63_composition	Yeast extract	CAS-RN:8013-01-2						json
dsmz_63_composition	Sodium resazurin	CAS-RN:62758-13-8						json
dsmz_63_composition	FeSO4 7-hydrate							json
dsmz_243_composition	243. SEAWATER YEAST PEPTONE AGAR		5.0		g/L			json
dsmz_243_composition	Peptone	CAS-RN:73049-73-7	3.0		g/L			json
dsmz_243_composition	Yeast extract	CAS-RN:8013-01-2	12.0		g/L			json
dsmz_243_composition	CaCl2 2-hydrate							json
dsmz_243_composition	MgCl2 6-hydrate							json
dsmz_243_composition	MgSO4 7-hydrate							json
dsmz_645_composition	Bacto Middlebrook 7H10 agar	solution:1370	19.0		g/L			json
dsmz_645_composition	Bacto Middlebrook 7H10 agar:	solution:1370						json
dsmz_645_composition	KH2PO4	PubChem:23710200						json
dsmz_645_composition	Na-citrate	CAS-RN:6132-04-3						json
dsmz_645_composition	Bacto agar							json
dsmz_85_composition	Yeast extract	CAS-RN:8013-01-2	10.0		g/L			json
dsmz_85_composition	Bacto peptone	CAS-RN:51142-18-8	20.0		g/L			json
dsmz_446_composition	WITH							json
dsmz_742_composition	Modified Wolin's mineral solution	solution:241	10.0		ml/L			json
dsmz_742_composition	Sodium resazurin	CAS-RN:62758-13-8	0.5		ml/L			json
dsmz_742_composition	Yeast extract	CAS-RN:8013-01-2	1.5		g/L			json
dsmz_742_composition	Na2S 9-hydrate		5.0		g/L			json
dsmz_742_composition	MgSO4 7-hydrate							json
dsmz_742_composition	MnSO4 x H2O	ingredient:1000						json
dsmz_742_composition	FeSO4 7-hydrate							json
dsmz_742_composition	CoSO4 7-hydrate							json
dsmz_742_composition	CaCl2 2-hydrate							json
dsmz_742_composition	ZnSO4 7-hydrate							json
dsmz_742_composition	CuSO4 5-hydrate							json
dsmz_742_composition	Na2MoO4 2-hydrate							json
dsmz_742_composition	NiCl2 6-hydrate							json
dsmz_742_composition	Na2SeO3 5-hydrate							json
dsmz_742_composition	Na2WO4 2-hydrate							json
dsmz_541_composition	KH2PO4	PubChem:23710200						json
dsmz_541_composition	MgSO4 7-hydrate							json
dsmz_541_composition	CaCl2 2-hydrate							json
dsmz_541_composition	L-Cysteine HCl x H2O	ingredient:983						json
dsmz_541_composition	FeCl2 4-hydrate							json
dsmz_541_composition	MnCl2 4-hydrate							json
dsmz_541_composition	CoCl2 6-hydrate							json
dsmz_541_composition	CuCl2 2-hydrate							json
dsmz_541_composition	NiCl2 6-hydrate							json
dsmz_541_composition	Na2MoO4 2-hydrate							json
dsmz_525a_composition	525a: METHANOHALOPHILUS (MG+NaCl) MEDIUM		0.34		g/L			json
dsmz_525a_composition	MgCl2 6-hydrate		3.45		g/L			json
dsmz_525a_composition	MgSO4 7-hydrate		0.25		g/L			json
dsmz_525a_composition	K2HPO4 3-hydrate		0.14		g/L			json
dsmz_525a_composition	CaCl2 2-hydrate		150.0		g/L			json
dsmz_525a_composition	Modified Wolin's mineral solution	solution:241	1.0		g/L			json
dsmz_525a_composition	Sodium resazurin	CAS-RN:62758-13-8	4.0		g/L			json
dsmz_525a_composition	L-Cysteine HCl x H2O	ingredient:983	1.0		ml/L			json
dsmz_525a_composition	Na2S 9-hydrate		0.5		g/L			json
dsmz_525a_composition	MnSO4 x H2O	ingredient:1000						json
dsmz_525a_composition	FeSO4 7-hydrate							json
dsmz_525a_composition	CoSO4 7-hydrate							json
dsmz_525a_composition	ZnSO4 7-hydrate							json
dsmz_525a_composition	CuSO4 5-hydrate							json
dsmz_525a_composition	Na2MoO4 2-hydrate							json
dsmz_525a_composition	NiCl2 6-hydrate							json
dsmz_525a_composition	Na2SeO3 5-hydrate							json
dsmz_525a_composition	Na2WO4 2-hydrate							json
dsmz_344_composition	MgSO4 7-hydrate		5.0		g/L			json
dsmz_344_composition	Yeast extract	CAS-RN:8013-01-2	1.0		g/L			json
dsmz_147_composition	KH2PO4	PubChem:23710200	0.45		g/L			json
dsmz_147_composition	MgSO4 7-hydrate		0.9		g/L			json
dsmz_147_composition	CaCl2 2-hydrate		0.18		g/L			json
dsmz_147_composition	Cysteine-HCl x H2O	ingredient:983	5.0		g/L			json
ccap_SP_composition	(1) Micronutrient solution	solution:6236						json
ccap_SP_composition	ZnSO4 7-hydrate							json
ccap_SP_composition	CuSO4 5-hydrate							json
ccap_SP_composition	FeSO4 7-hydrate							json
ccap_SP_composition	EDTANa2							json
ccap_SP_composition	(2) Vitamin solution	solution:6241						json
ccap_SP_composition	NaNO3	CAS-RN:7631-99-4						json
ccap_SP_composition	MgSO4 7-hydrate							json
ccap_SP_composition	CaCl2 2-hydrate							json
dsmz_1564_composition	MgSO4 7-hydrate		6.8		g/L			json
dsmz_1564_composition	MgCl2 6-hydrate		5.7		g/L			json
dsmz_1564_composition	CaCl2 2-hydrate		1.5		g/L			json
dsmz_1564_composition	KH2PO4	PubChem:23710200	0.02		g/L			json
dsmz_1564_composition	Tryptone Peptone		0.2		g/L			json
dsmz_1564_composition	EDTA-Na2							json
dsmz_1564_composition	FeCl2 4-hydrate							json
dsmz_1564_composition	MnCl2 4-hydrate							json
dsmz_1564_composition	CoCl2 6-hydrate							json
dsmz_1564_composition	CuCl2 2-hydrate							json
dsmz_1564_composition	NiCl2 6-hydrate							json
dsmz_1564_composition	NaMoO4 2-hydrate							json
dsmz_978_composition	FeSO4 7-hydrate							json
dsmz_978_composition	MnCl2 4-hydrate							json
dsmz_978_composition	ZnSO4 7-hydrate							json
dsmz_1162_composition	KH2PO4	PubChem:23710200	0.5		g/L			json
dsmz_1162_composition	CaCl2 2-hydrate							json
dsmz_1162_composition	MgSO4 7-hydrate							json
dsmz_1162_composition	Yeast extract	CAS-RN:8013-01-2						json
dsmz_1162_composition	Na2S 9-hydrate							json
dsmz_1162_composition	Na2S2O3 5-hydrate							json
dsmz_1162_composition	EDTA-Na2							json
dsmz_1162_composition	FeCl2 4-hydrate							json
dsmz_1162_composition	MnCl2 4-hydrate							json
dsmz_1162_composition	CoCl2 6-hydrate							json
dsmz_1162_composition	CuCl2 2-hydrate							json
dsmz_1162_composition	NiCl2 6-hydrate							json
dsmz_1162_composition	NaMoO4 2-hydrate							json
dsmz_946_composition	KH2PO4	PubChem:23710200	0.33		g/L			json
dsmz_946_composition	Modified Wolin's mineral solution	solution:241	0.33		g/L			json
dsmz_946_composition	Sodium resazurin	CAS-RN:62758-13-8	10.0		ml/L			json
dsmz_946_composition	Na2S 9-hydrate		10.0		g/L			json
dsmz_946_composition	MgSO4 7-hydrate							json
dsmz_946_composition	MnSO4 x H2O	ingredient:1000						json
dsmz_946_composition	FeSO4 7-hydrate							json
dsmz_946_composition	CoSO4 7-hydrate							json
dsmz_946_composition	CaCl2 2-hydrate							json
dsmz_946_composition	ZnSO4 7-hydrate							json
dsmz_946_composition	CuSO4 5-hydrate							json
dsmz_946_composition	Na2MoO4 2-hydrate							json
dsmz_946_composition	NiCl2 6-hydrate							json
dsmz_946_composition	Na2SeO3 5-hydrate							json
dsmz_946_composition	Na2WO4 2-hydrate							json
dsmz_946_composition	SrCl2 6-hydrate							json
dsmz_946_composition	MgCl2 6-hydrate							json
dsmz_946_composition	Na3-citrate	CAS-RN:6132-04-3						json
dsmz_1361_composition	KH2PO4	PubChem:23710200	0.14		g/L			json
dsmz_1361_composition	MgCl2 x 6H20		0.2		g/L			json
dsmz_1361_composition	CaCl2 2-hydrate		0.15		g/L			json
dsmz_1361_composition	Yeast Extract	CAS-RN:8013-01-2	0.18		g/L			json
dsmz_1361_composition	Na2S 9 H2O		0.5		ml/L			json
dsmz_1361_composition	Cysteine HCl	PubChem:5862	2.5		g/L			json
dsmz_1361_composition	Thiamine-HCl 2-hydrate		1000.0		ml/L			json
dsmz_1361_composition	FeCl3 6-hydrate		5.0		mg/L			json
dsmz_1361_composition	MnCl2 4-hydrate		5.0		mg/L			json
dsmz_1361_composition	CoCl2 6-hydrate		5.0		mg/L			json
dsmz_1361_composition	CuCl2 2-hydrate		5.0		mg/L			json
dsmz_1361_composition	Na2MoO4 2-hydrate		1000.0		ml/L			json
dsmz_1361_composition	NiCl2 6-hydrate		12.8		g/L			json
dsmz_1361_composition	Na2SeO3 5-hydrate		1.35		g/L			json
dsmz_1184_composition	Yeast extract	CAS-RN:8013-01-2	5.0		g/L			json
dsmz_1184_composition	MgCl2 6-hydrate		32.5		g/L			json
dsmz_1184_composition	MgSO4 7-hydrate		50.8		g/L			json
dsmz_1184_composition	CaCl2 2-hydrate		0.8		g/L			json
dsmz_1387_composition	MgCl2 x 6 H20	KEGG:C07755	20.0		g/L			json
dsmz_1387_composition	MgSO4 7-hydrate		23.3		g/L			json
dsmz_1387_composition	CaCl2 2-hydrate		0.05		g/L			json
dsmz_1387_composition	Peptone from meat		3.4		g/L			json
dsmz_1387_composition	Peptone from soybean		3.3		g/L			json
dsmz_1387_composition	Yeast extract	CAS-RN:8013-01-2	2.0		g/L			json
dsmz_1387_composition	Proteose peptone		3.3		g/L			json
dsmz_1387_composition	Meat extract	ingredient:2	2.0		g/L			json
dsmz_1582_composition	KH2PO4	PubChem:23710200	13.5		g/L			json
dsmz_1582_composition	Yeast extract	CAS-RN:8013-01-2	10.0		g/L			json
dsmz_1485_composition	Selenite-tungstate solution	ingredient:88						json
dsmz_1485_composition	MgCl2 6-hydrate							json
dsmz_1485_composition	Yeast extract	CAS-RN:8013-01-2						json
dsmz_1485_composition	Na2S 9-hydrate							json
dsmz_1485_composition	FeSO4 7-hydrate							json
dsmz_1485_composition	ZnSO4 7-hydrate							json
dsmz_1485_composition	MnCl2 4-hydrate							json
dsmz_1485_composition	CoCl2 6-hydrate							json
dsmz_1485_composition	CuCl2 2-hydrate							json
dsmz_1485_composition	NiCl2 6-hydrate							json
dsmz_1485_composition	Na2MoO4 2-hydrate							json
dsmz_1485_composition	Na2SeO3 5-hydrate							json
dsmz_1485_composition	Na2WO4 2-hydrate							json
dsmz_1686_composition	Glucose or Mannitol		1.0		g/L			json
dsmz_1686_composition	NH4NO3	CAS-RN:6484-52-2	0.2		g/L			json
dsmz_1686_composition	KH2PO4	PubChem:23710200	0.2		g/L			json
dsmz_1686_composition	Yeast extract	CAS-RN:8013-01-2	0.04		g/L			json
dsmz_1686_composition	Thiamine-HCl 2-hydrate							json
dsmz_1083_composition	MgSO4 7-hydrate		3.5		g/L			json
dsmz_1083_composition	MgCl2 6-hydrate		2.75		g/L			json
dsmz_1083_composition	CaCl2 2-hydrate		0.38		g/L			json
dsmz_1083_composition	KH2PO4	PubChem:23710200	0.1		g/L			json
dsmz_1083_composition	Sodium resazurin	CAS-RN:62758-13-8	0.28		g/L			json
dsmz_1083_composition	Na3-citrate	CAS-RN:6132-04-3	1.0		ml/L			json
dsmz_1083_composition	Yeast extract	CAS-RN:8013-01-2	0.5		ml/L			json
dsmz_1083_composition	Tryptone	CAS-RN:84843-69-6	2.94		g/L			json
dsmz_1083_composition	Na2S 9-hydrate		1.0		g/L			json
dsmz_1083_composition	MnSO4 x H2O	ingredient:1000						json
dsmz_1083_composition	FeSO4 7-hydrate							json
dsmz_1083_composition	CoCl2 6-hydrate							json
dsmz_1083_composition	ZnSO4 7-hydrate							json
dsmz_1083_composition	CuSO4 5-hydrate							json
dsmz_1083_composition	Na2MoO4 2-hydrate							json
dsmz_1083_composition	Na2WO4 2-hydrate							json
dsmz_1083_composition	Na2SeO4	CAS-RN:10102-23-5						json
dsmz_899_composition	KH2PO4	PubChem:23710200	0.3		g/L			json
dsmz_899_composition	MgCl2 6-hydrate		1.0		g/L			json
dsmz_899_composition	CaCl2 2-hydrate		0.1		g/L			json
dsmz_899_composition	Modified Wolin's mineral solution	solution:241	10.0		ml/L			json
dsmz_899_composition	Yeast extract	CAS-RN:8013-01-2	2.0		g/L			json
