medium_id	original	mapped	value	concentration	unit	mmol_l	optional	source	normalized_compound	hydration_number	chebi_match	chebi_id	chebi_original_name	similarity_score	match_confidence	matching_method	mapping_status	mapping_quality	base_compound	base_formula	water_molecules	hydrate_formula	base_chebi_id	base_chebi_label	base_chebi_formula	hydration_state	hydration_parsing_method	hydration_confidence	base_compound_for_mapping	base_molecular_weight	water_molecular_weight	hydrated_molecular_weight	corrected_mmol_l
ccap_ASW_BG_composition	Soil  is  prepared  as  above.    Air-dried  soil  and  twice  its  volume  of  supernatant		1.0		g			json		0							unmapped	none	Soil  is  prepared  as  above.    Air-dried  soil  and  twice  its  volume  of  supernatant	Soilispreparedasabove.Air-driedsoilandtwiceitsvolumeofsupernatant		Soilispreparedasabove.Air-driedsoilandtwiceitsvolumeofsupernatant					no_hydration	high		100.0	0.0	100.0	10.0
ccap_ASW_BG_composition	Stanier  RY,  Kunisawa  R,  Mandel  M  &  Cohen-Bazire  G  (1971)  Purification  and		1.0		g			json		0							unmapped	none	Stanier  RY,  Kunisawa  R,  Mandel  M  &  Cohen-Bazire  G  (1971)  Purification  and	StanierRY,KunisawaR,MandelM&Cohen-BazireG(1971)Purificationand		StanierRY,KunisawaR,MandelM&Cohen-BazireG(1971)Purificationand					no_hydration	high		100.0	0.0	100.0	10.0
ccap_ASW_BG_composition	Stocks		1.0		g			json		0							unmapped	none	Stocks	Stocks		Stocks					no_hydration	high		100.0	0.0	100.0	10.0
ccap_ASW_BG_composition	Tel: +44 (0)1631 559000  Fax: +44 (0)1631 559001  Email: ccap@sams.ac.uk  Web: www.ccap.ac.uk		1.0		g			json		0							unmapped	none	Tel: +44 (0)1631 559000  Fax: +44 (0)1631 559001  Email: ccap@sams.ac.uk  Web: www.ccap.ac.uk	Tel:+44(0)1631559000Fax:+44(0)1631559001Email:ccap@sams.ac.ukWeb:www.ccap.ac.uk		Tel:+44(0)1631559000Fax:+44(0)1631559001Email:ccap@sams.ac.ukWeb:www.ccap.ac.uk					no_hydration	high		100.0	0.0	100.0	10.0
ccap_ASW_BG_composition	Tel: +44 (0)1631 559000  Fax: +44 (0)1631 559001  Email: ccap@sams.ac.uk  Web: www.ccap.ac.uk		1.0		g			json		0							unmapped	none	Tel: +44 (0)1631 559000  Fax: +44 (0)1631 559001  Email: ccap@sams.ac.uk  Web: www.ccap.ac.uk	Tel:+44(0)1631559000Fax:+44(0)1631559001Email:ccap@sams.ac.ukWeb:www.ccap.ac.uk		Tel:+44(0)1631559000Fax:+44(0)1631559001Email:ccap@sams.ac.ukWeb:www.ccap.ac.uk					no_hydration	high		100.0	0.0	100.0	10.0
ccap_ASW_BG_composition	The  sieved  soil  should  be  spread  to  air  dry  and  hand  picked  for  smaller		1.0		g			json		0							unmapped	none	The  sieved  soil  should  be  spread  to  air  dry  and  hand  picked  for  smaller	Thesievedsoilshouldbespreadtoairdryandhandpickedforsmaller		Thesievedsoilshouldbespreadtoairdryandhandpickedforsmaller					no_hydration	high		100.0	0.0	100.0	10.0
ccap_ASW_BG_composition	Unknown Solution → Suspend		400.0		g			solution_expansion		0							unmapped	none	Unknown Solution → Suspend	UnknownSolution→Suspend	0.0	UnknownSolution→Suspend				anhydrous	no_hydration	high	Suspend	100.0	0.0	100.0	4000.0
ccap_ASW_BG_composition	Unknown Solution → of air-dried garden soil		960.0		ml			solution_expansion		0							unmapped	none	Unknown Solution → of air-dried garden soil	UnknownSolution→ofair-driedgardensoil	0.0	UnknownSolution→ofair-driedgardensoil				anhydrous	no_hydration	high	of air-dried garden soil	100.0	0.0	100.0	9600.0
ccap_ASW_BG_composition	aliquots and their containers are autoclaved for an appropriate length of time (e.g.		1.0		g			json		0							unmapped	none	aliquots and their containers are autoclaved for an appropriate length of time (e.g.	aliquotsandtheircontainersareautoclavedforanappropriatelengthoftime(e.g.		aliquotsandtheircontainersareautoclavedforanappropriatelengthoftime(e.g.					no_hydration	high		100.0	0.0	100.0	10.0
ccap_ASW_BG_composition	distilled  water  are  autoclaved  together  at  15 psi  for  2  hours  and  left  to  cool.    The		1.0		g			json		0							unmapped	none	distilled  water  are  autoclaved  together  at  15 psi  for  2  hours  and  left  to  cool.    The	distilledwaterareautoclavedtogetherat15psifor2hoursandlefttocool.The		distilledwaterareautoclavedtogetherat15psifor2hoursandlefttocool.The					no_hydration	high		100.0	0.0	100.0	10.0
ccap_ASW_BG_composition	distributed to containers in volumes suitable for making up batches of media.  The		1.0		g			json		0							unmapped	none	distributed to containers in volumes suitable for making up batches of media.  The	distributedtocontainersinvolumessuitableformakingupbatchesofmedia.The		distributedtocontainersinvolumessuitableformakingupbatchesofmedia.The					no_hydration	high		100.0	0.0	100.0	10.0
ccap_ASW_BG_composition	fertilizers, crop sprays or other toxic chemicals may have been used.		1.0		g			json		0							unmapped	none	fertilizers, crop sprays or other toxic chemicals may have been used.	fertilizers,cropspraysorothertoxicchemicalsmayhavebeenused.		fertilizers,cropspraysorothertoxicchemicalsmayhavebeenused.					no_hydration	high		100.0	0.0	100.0	10.0
ccap_ASW_BG_composition	invertebrates  and  roots.    It  should  be  turned  periodically  and  picked  over  again.		1.0		g			json		0							unmapped	none	invertebrates  and  roots.    It  should  be  turned  periodically  and  picked  over  again.	invertebratesandroots.Itshouldbeturnedperiodicallyandpickedoveragain.		invertebratesandroots.Itshouldbeturnedperiodicallyandpickedoveragain.					no_hydration	high		100.0	0.0	100.0	10.0
ccap_ASW_BG_composition	properties  of  unicellular  blue-green  algae  (Order  Chroococcales).  Bacteriol.  Rev.		1.0		g			json		0							unmapped	none	properties  of  unicellular  blue-green  algae  (Order  Chroococcales).  Bacteriol.  Rev.	propertiesofunicellularblue-greenalgae(OrderChroococcales).Bacteriol.Rev.		propertiesofunicellularblue-greenalgae(OrderChroococcales).Bacteriol.Rev.					no_hydration	high		100.0	0.0	100.0	10.0
ccap_ASW_BG_composition	signs  of  man's  activity  and  particular  care  should  be  taken  to  avoid  areas  where		1.0		g			json		0							unmapped	none	signs  of  man's  activity  and  particular  care  should  be  taken  to  avoid  areas  where	signsofman'sactivityandparticularcareshouldbetakentoavoidareaswhere		signsofman'sactivityandparticularcareshouldbetakentoavoidareaswhere					no_hydration	high		100.0	0.0	100.0	10.0
ccap_ASW_BG_composition	solution → litre or less for		15.0		m			solution_expansion		0							unmapped	none	solution → litre or less for	solution→litreorlessfor	0.0	solution→litreorlessfor				anhydrous	no_hydration	high	litre or less for	100.0	0.0	100.0	150.0
ccap_ASW_BG_composition	supernatant is then decanted and filtered through Whatman No 1 filter paper, then		1.0		g			json		0							unmapped	none	supernatant is then decanted and filtered through Whatman No 1 filter paper, then	supernatantisthendecantedandfilteredthroughWhatmanNo1filterpaper,then		supernatantisthendecantedandfilteredthroughWhatmanNo1filterpaper,then					no_hydration	high		100.0	0.0	100.0	10.0
ccap_ASW_Barley_composition	(3)  Soil Extract 1 (See SE1 Recipe)		1.0		g			json		0							unmapped	none	(3)  Soil Extract 1 (See SE1 Recipe)	(3)SoilExtract1(SeeSE1Recipe)		(3)SoilExtract1(SeeSE1Recipe)					no_hydration	high		100.0	0.0	100.0	10.0
ccap_ASW_Barley_composition	**Waterlife Research Industries Ltd, 476 Bath Road, Longford, West Drayton, Middlesex UB7		1.0		g			json		0							unmapped	none	**Waterlife Research Industries Ltd, 476 Bath Road, Longford, West Drayton, Middlesex UB7	**WaterlifeResearchIndustriesLtd,476BathRoad,Longford,WestDrayton,MiddlesexUB7		**WaterlifeResearchIndustriesLtd,476BathRoad,Longford,WestDrayton,MiddlesexUB7					no_hydration	high		100.0	0.0	100.0	10.0
ccap_ASW_Barley_composition	*Alternatively, use deionised water to 1 litre and 33.6 g “Ultramarine Synthetica” sea salts.**		33.6		g			json		0							unmapped	none	*Alternatively, use deionised water to 1 litre and 33.6 g “Ultramarine Synthetica” sea salts.**	*Alternatively,usedeionisedwaterto1litreand33.6g“UltramarineSynthetica”seasalts.**		*Alternatively,usedeionisedwaterto1litreand33.6g“UltramarineSynthetica”seasalts.**					no_hydration	high		100.0	0.0	100.0	336.0
ccap_ASW_Barley_composition	0ED, UK. Tel (01753) 685696 Fax (01753) 685437 aquatics@waterlife.co.uk		1.0		g			json		0							unmapped	none	0ED, UK. Tel (01753) 685696 Fax (01753) 685437 aquatics@waterlife.co.uk	0ED,UK.Tel(01753)685696Fax(01753)685437aquatics@waterlife.co.uk		0ED,UK.Tel(01753)685696Fax(01753)685437aquatics@waterlife.co.uk					no_hydration	high		100.0	0.0	100.0	10.0
ccap_ASW_Barley_composition	CCAP (Culture Collection of Algae and Protozoa), SAMS Ltd,		1.0		g			json		0							unmapped	none	CCAP (Culture Collection of Algae and Protozoa), SAMS Ltd,	CCAP(CultureCollectionofAlgaeandProtozoa),SAMSLtd,		CCAP(CultureCollectionofAlgaeandProtozoa),SAMSLtd,					no_hydration	high		100.0	0.0	100.0	10.0
ccap_ASW_Barley_composition	Email: ccap@sams.ac.uk  Web: www.ccap.ac.uk		1.0		g			json		0							unmapped	none	Email: ccap@sams.ac.uk  Web: www.ccap.ac.uk	Email:ccap@sams.ac.ukWeb:www.ccap.ac.uk		Email:ccap@sams.ac.ukWeb:www.ccap.ac.uk					no_hydration	high		100.0	0.0	100.0	10.0
ccap_ASW_Barley_composition	L. Provasoli; J. J. A. McLaughlin; M. R. Droop (1957). The development of artificial media for		1.0		g			json		0							unmapped	none	L. Provasoli; J. J. A. McLaughlin; M. R. Droop (1957). The development of artificial media for	L.Provasoli;J.J.A.McLaughlin;M.R.Droop(1957).Thedevelopmentofartificialmediafor		L.Provasoli;J.J.A.McLaughlin;M.R.Droop(1957).Thedevelopmentofartificialmediafor					no_hydration	high		100.0	0.0	100.0	10.0
ccap_ASW_Barley_composition	Reference		1.0		g			json		0							unmapped	none	Reference	Reference		Reference					no_hydration	high		100.0	0.0	100.0	10.0
ccap_ASW_Barley_composition	Reviewed: 17th January 2025		1.0		g			json		0							unmapped	none	Reviewed: 17th January 2025	Reviewed:17thJanuary2025		Reviewed:17thJanuary2025					no_hydration	high		100.0	0.0	100.0	10.0
ccap_ASW_Barley_composition	Scottish Marine Institute, Oban, Argyll, PA37 1QA, UK		1.0		g			json		0							unmapped	none	Scottish Marine Institute, Oban, Argyll, PA37 1QA, UK	ScottishMarineInstitute,Oban,Argyll,PA371QA,UK		ScottishMarineInstitute,Oban,Argyll,PA371QA,UK					no_hydration	high		100.0	0.0	100.0	10.0
ccap_ASW_Barley_composition	Stock solution 3 (SE1)		1.0		g			json		0							unmapped	none	Stock solution 3 (SE1)	Stocksolution3(SE1)		Stocksolution3(SE1)					no_hydration	high		100.0	0.0	100.0	10.0
ccap_ASW_Barley_composition	Tel: +44 (0)1631 559000  Fax: +44 (0)1631 559001		1.0		g			json		0							unmapped	none	Tel: +44 (0)1631 559000  Fax: +44 (0)1631 559001	Tel:+44(0)1631559000Fax:+44(0)1631559001		Tel:+44(0)1631559000Fax:+44(0)1631559001					no_hydration	high		100.0	0.0	100.0	10.0
ccap_ASW_Barley_composition	marine algae. , 25(4), 392–428. – adapted for CCAP		1.0		g			json		0							unmapped	none	marine algae. , 25(4), 392–428. – adapted for CCAP	marinealgae.,25(4),392–428.–adaptedforCCAP		marinealgae.,25(4),392–428.–adaptedforCCAP					no_hydration	high		100.0	0.0	100.0	10.0
ccap_ASW_SES_composition	(1)  K2HPO4		1.0		g			json		0							unmapped	none	(1)  K2HPO4	(1)K2HPO4		(1)K2HPO4					no_hydration	high		100.0	0.0	100.0	10.0
ccap_ASW_SES_composition	(2)  MgSO4.7H2O		1.0		g			json		7							unmapped	none	(2)  MgSO4	(2)MgSO4		(2)MgSO4.7H2O					hydrate_pattern	high		100.0	126.105	226.105	4.422724
ccap_ASW_SES_composition	(3)  KNO3		1.0		g			json		0							unmapped	none	(3)  KNO3	(3)KNO3		(3)KNO3					no_hydration	high		100.0	0.0	100.0	10.0
ccap_ASW_SES_composition	(3)  Soil Extract (SE1) ­ see recipe oveleaf		1.0		g			json		0							unmapped	none	(3)  Soil Extract (SE1) ­ see recipe oveleaf	(3)SoilExtract(SE1)­seerecipeoveleaf		(3)SoilExtract(SE1)­seerecipeoveleaf					no_hydration	high		100.0	0.0	100.0	10.0
ccap_ASW_SES_composition	**  Waterlife  Research  Industries  Ltd,  476  Bath  Road,  Longford,  West  Drayton,		1.0		g			json		0							unmapped	none	**  Waterlife  Research  Industries  Ltd,  476  Bath  Road,  Longford,  West  Drayton,	**WaterlifeResearchIndustriesLtd,476BathRoad,Longford,WestDrayton,		**WaterlifeResearchIndustriesLtd,476BathRoad,Longford,WestDrayton,					no_hydration	high		100.0	0.0	100.0	10.0
ccap_ASW_SES_composition	"*  Alternatively  use  ""Ultramarine Synthetica""** sea salts 33.6  g and make up to 1"		33.6		g			json		0							unmapped	none	"*  Alternatively  use  ""Ultramarine Synthetica""** sea salts 33.6  g and make up to 1"	"*Alternativelyuse""UltramarineSynthetica""**seasalts33.6gandmakeupto1"		"*Alternativelyuse""UltramarineSynthetica""**seasalts33.6gandmakeupto1"					no_hydration	high		100.0	0.0	100.0	336.0
ccap_ASW_SES_composition	1N NaOH or 1N HCl. Autoclave at 15 psi.		1.0		g			json		0							unmapped	none	1N NaOH or 1N HCl. Autoclave at 15 psi.	1NNaOHor1NHCl.Autoclaveat15psi.		1NNaOHor1NHCl.Autoclaveat15psi.					no_hydration	high		100.0	0.0	100.0	10.0
ccap_ASW_SES_composition	1 litre or less for 15 minutes) and are then kept in a cool place (e.g. a refrigerator)		1.0		g			json		0							unmapped	none	1 litre or less for 15 minutes) and are then kept in a cool place (e.g. a refrigerator)	1litreorlessfor15minutes)andarethenkeptinacoolplace(e.g.arefrigerator)		1litreorlessfor15minutes)andarethenkeptinacoolplace(e.g.arefrigerator)					no_hydration	high		100.0	0.0	100.0	10.0
ccap_ASW_SES_composition	A rich loam with good crumb structure should be sought.  Stones, roots and larger		1.0		g			json		0							unmapped	none	A rich loam with good crumb structure should be sought.  Stones, roots and larger	Arichloamwithgoodcrumbstructureshouldbesought.Stones,rootsandlarger		Arichloamwithgoodcrumbstructureshouldbesought.Stones,rootsandlarger					no_hydration	high		100.0	0.0	100.0	10.0
ccap_ASW_SES_composition	CCAP (Culture Collection of Algae and Protozoa), Dunstaffnage Marine Laboratory,		1.0		g			json		0							unmapped	none	CCAP (Culture Collection of Algae and Protozoa), Dunstaffnage Marine Laboratory,	CCAP(CultureCollectionofAlgaeandProtozoa),DunstaffnageMarineLaboratory,		CCAP(CultureCollectionofAlgaeandProtozoa),DunstaffnageMarineLaboratory,					no_hydration	high		100.0	0.0	100.0	10.0
ccap_ASW_SES_composition	CCAP (Culture Collection of Algae and Protozoa), Dunstaffnage Marine Laboratory,		1.0		g			json		0							unmapped	none	CCAP (Culture Collection of Algae and Protozoa), Dunstaffnage Marine Laboratory,	CCAP(CultureCollectionofAlgaeandProtozoa),DunstaffnageMarineLaboratory,		CCAP(CultureCollectionofAlgaeandProtozoa),DunstaffnageMarineLaboratory,					no_hydration	high		100.0	0.0	100.0	10.0
ccap_ASW_SES_composition	Make up to 1 litre with deionized water and autoclave at 15 psi for 15 minutes.		1.0		g			json		0							unmapped	none	Make up to 1 litre with deionized water and autoclave at 15 psi for 15 minutes.	Makeupto1litrewithdeionizedwaterandautoclaveat15psifor15minutes.		Makeupto1litrewithdeionizedwaterandautoclaveat15psifor15minutes.					no_hydration	high		100.0	0.0	100.0	10.0
ccap_ASW_SES_composition	Middlesex UB7 0ED, UK. Tel (01753) 685696 Fax (01753) 685437		1.0		g			json		0							unmapped	none	Middlesex UB7 0ED, UK. Tel (01753) 685696 Fax (01753) 685437	MiddlesexUB70ED,UK.Tel(01753)685696Fax(01753)685437		MiddlesexUB70ED,UK.Tel(01753)685696Fax(01753)685437					no_hydration	high		100.0	0.0	100.0	10.0
ccap_ASW_SES_composition	Oban, Argyll, PA37 1QA, UK		1.0		g			json		0							unmapped	none	Oban, Argyll, PA37 1QA, UK	Oban,Argyll,PA371QA,UK		Oban,Argyll,PA371QA,UK					no_hydration	high		100.0	0.0	100.0	10.0
ccap_ASW_SES_composition	Oban, Argyll, PA37 1QA, UK		1.0		g			json		0							unmapped	none	Oban, Argyll, PA37 1QA, UK	Oban,Argyll,PA371QA,UK		Oban,Argyll,PA371QA,UK					no_hydration	high		100.0	0.0	100.0	10.0
ccap_ASW_SES_composition	Soil extract (SE1 ­ see recipe)		1.0		g			json		0							unmapped	none	Soil extract (SE1 ­ see recipe)	Soilextract(SE1­seerecipe)		Soilextract(SE1­seerecipe)					no_hydration	high		100.0	0.0	100.0	10.0
ccap_ASW_SES_composition	Soil is prepared as above.  Air­dried soil and twice its volume of supernatant		1.0		g			json		0							unmapped	none	Soil is prepared as above.  Air­dried soil and twice its volume of supernatant	Soilispreparedasabove.Air­driedsoilandtwiceitsvolumeofsupernatant		Soilispreparedasabove.Air­driedsoilandtwiceitsvolumeofsupernatant					no_hydration	high		100.0	0.0	100.0	10.0
ccap_ASW_SES_composition	Stocks		1.0		g			json		0							unmapped	none	Stocks	Stocks		Stocks					no_hydration	high		100.0	0.0	100.0	10.0
ccap_ASW_SES_composition	Tel: +44 (0)1631 559000  Fax: +44 (0)1631 559001  Email: ccap@sams.ac.uk  Web: www.ccap.ac.uk		1.0		g			json		0							unmapped	none	Tel: +44 (0)1631 559000  Fax: +44 (0)1631 559001  Email: ccap@sams.ac.uk  Web: www.ccap.ac.uk	Tel:+44(0)1631559000Fax:+44(0)1631559001Email:ccap@sams.ac.ukWeb:www.ccap.ac.uk		Tel:+44(0)1631559000Fax:+44(0)1631559001Email:ccap@sams.ac.ukWeb:www.ccap.ac.uk					no_hydration	high		100.0	0.0	100.0	10.0
ccap_ASW_SES_composition	Tel: +44 (0)1631 559000  Fax: +44 (0)1631 559001  Email: ccap@sams.ac.uk  Web: www.ccap.ac.uk		1.0		g			json		0							unmapped	none	Tel: +44 (0)1631 559000  Fax: +44 (0)1631 559001  Email: ccap@sams.ac.uk  Web: www.ccap.ac.uk	Tel:+44(0)1631559000Fax:+44(0)1631559001Email:ccap@sams.ac.ukWeb:www.ccap.ac.uk		Tel:+44(0)1631559000Fax:+44(0)1631559001Email:ccap@sams.ac.ukWeb:www.ccap.ac.uk					no_hydration	high		100.0	0.0	100.0	10.0
ccap_ASW_SES_composition	The sieved soil should be spread to air dry and hand picked for smaller		1.0		g			json		0							unmapped	none	The sieved soil should be spread to air dry and hand picked for smaller	Thesievedsoilshouldbespreadtoairdryandhandpickedforsmaller		Thesievedsoilshouldbespreadtoairdryandhandpickedforsmaller					no_hydration	high		100.0	0.0	100.0	10.0
ccap_ASW_SES_composition	Unknown Solution → Suspend		400.0		g			solution_expansion		0							unmapped	none	Unknown Solution → Suspend	UnknownSolution→Suspend	0.0	UnknownSolution→Suspend				anhydrous	no_hydration	high	Suspend	100.0	0.0	100.0	4000.0
ccap_ASW_SES_composition	Unknown Solution → of air-dried garden soil		960.0		ml			solution_expansion		0							unmapped	none	Unknown Solution → of air-dried garden soil	UnknownSolution→ofair-driedgardensoil	0.0	UnknownSolution→ofair-driedgardensoil				anhydrous	no_hydration	high	of air-dried garden soil	100.0	0.0	100.0	9600.0
ccap_ASW_SES_composition	Vitamin stock solution (2)		1.0		g			json		0							unmapped	none	Vitamin stock solution (2)	Vitaminstocksolution(2)		Vitaminstocksolution(2)					no_hydration	high		100.0	0.0	100.0	10.0
ccap_ASW_SES_composition	aliquots and their containers are autoclaved for an appropriate length of time (e.g.		1.0		g			json		0							unmapped	none	aliquots and their containers are autoclaved for an appropriate length of time (e.g.	aliquotsandtheircontainersareautoclavedforanappropriatelengthoftime(e.g.		aliquotsandtheircontainersareautoclavedforanappropriatelengthoftime(e.g.					no_hydration	high		100.0	0.0	100.0	10.0
ccap_ASW_SES_composition	distilled water are autoclaved together at 15 psi for 2 hours and left to cool.  The		1.0		g			json		0							unmapped	none	distilled water are autoclaved together at 15 psi for 2 hours and left to cool.  The	distilledwaterareautoclavedtogetherat15psifor2hoursandlefttocool.The		distilledwaterareautoclavedtogetherat15psifor2hoursandlefttocool.The					no_hydration	high		100.0	0.0	100.0	10.0
